        It                   T                   P               E_kin               E_pot               E_tot             Snapsh.
     41900              10.076             0.00000             3.99475          -422.35435          -418.35960                 839
     42000               8.917             0.00000             3.53512          -421.80687          -418.27174                 841
     42100               8.404             0.00000             3.33171          -421.85052          -418.51881                 843
     42200               7.887             0.00000             3.12694          -421.66676          -418.53981                 845
     42300               7.334             0.00000             2.90746          -421.42800          -418.52053                 847
     42400               8.849             0.00000             3.50801          -422.12820          -418.62019                 849
     42500               8.097             0.00000             3.21020          -421.75854          -418.54834                 851
     42600               8.859             0.00000             3.51194          -422.39945          -418.88752                 853
     42700               7.719             0.00000             3.06022          -421.68476          -418.62454                 855
     42800               8.630             0.00000             3.42150          -421.93536          -418.51386                 857
     42900               8.231             0.00000             3.26331          -421.78297          -418.51967                 859
     43000               8.100             0.00000             3.21113          -421.97009          -418.75896                 861
     43100               8.097             0.00000             3.20986          -421.82406          -418.61420                 863
     43200               9.357             0.00000             3.70956          -422.54589          -418.83633                 865
     43300               7.897             0.00000             3.13086          -421.35767          -418.22681                 867
     43400               8.426             0.00000             3.34046          -421.87577          -418.53531                 869
     43500               7.002             0.00000             2.77588          -421.39050          -418.61462                 871
     43600               8.672             0.00000             3.43807          -421.76811          -418.33003                 873
     43700               8.690             0.00000             3.44496          -422.12566          -418.68070                 875
     43800               6.928             0.00000             2.74665          -421.65222          -418.90557                 877
     43900               8.187             0.00000             3.24589          -421.89527          -418.64938                 879
     44000               7.353             0.00000             2.91504          -421.50786          -418.59282                 881
     44100               6.773             0.00000             2.68525          -421.39074          -418.70549                 883
     44200               7.430             0.00000             2.94571          -421.50275          -418.55704                 885
     44300               8.608             0.00000             3.41274          -421.56044          -418.14770                 887
     44400               7.822             0.00000             3.10119          -421.45598          -418.35479                 889
     44500               7.408             0.00000             2.93681          -421.36007          -418.42325                 891
     44600               7.487             0.00000             2.96825          -421.44714          -418.47889                 893
     44700               8.998             0.00000             3.56733          -422.25747          -418.69014                 895
     44800               8.232             0.00000             3.26363          -421.89103          -418.62740                 897
     44900               8.130             0.00000             3.22330          -421.80475          -418.58145                 899
     45000               8.788             0.00000             3.48394          -422.09356          -418.60962                 901
     45100               7.912             0.00000             3.13680          -421.78548          -418.64868                 903
     45200               7.745             0.00000             3.07038          -421.54281          -418.47243                 905
     45300               8.180             0.00000             3.24305          -422.06654          -418.82349                 907
     45400               7.982             0.00000             3.16441          -421.78511          -418.62070                 909
     45500               9.037             0.00000             3.58272          -422.43929          -418.85657                 911
     45600               8.537             0.00000             3.38437          -421.92531          -418.54094                 913
     45700               8.640             0.00000             3.42533          -422.06502          -418.63970                 915
     45800               7.971             0.00000             3.16021          -421.37343          -418.21322                 917
     45900               9.497             0.00000             3.76503          -422.11637          -418.35134                 919
     46000               8.086             0.00000             3.20549          -421.76859          -418.56310                 921
     46100               7.858             0.00000             3.11540          -421.82501          -418.70961                 923
     46200               7.874             0.00000             3.12159          -421.77158          -418.64999                 925
     46300               8.777             0.00000             3.47966          -422.51097          -419.03131                 927
     46400               8.320             0.00000             3.29846          -421.97127          -418.67280                 929
     46500               7.488             0.00000             2.96866          -421.51343          -418.54477                 931
     46600               8.142             0.00000             3.22800          -421.88986          -418.66187                 933
     46700               9.277             0.00000             3.67777          -422.49554          -418.81778                 935
     46800               7.342             0.00000             2.91058          -421.50136          -418.59078                 937
     46900               8.617             0.00000             3.41630          -421.91566          -418.49936                 939
     47000               8.497             0.00000             3.36844          -421.81261          -418.44416                 941
     47100               7.506             0.00000             2.97588          -421.29521          -418.31933                 943
     47200               7.959             0.00000             3.15541          -421.85375          -418.69835                 945
     47300               7.850             0.00000             3.11219          -421.69758          -418.58539                 947
     47400               8.260             0.00000             3.27478          -421.82919          -418.55442                 949
     47500               7.741             0.00000             3.06880          -421.92192          -418.85312                 951
     47600               8.432             0.00000             3.34286          -421.80812          -418.46526                 953
     47700               8.807             0.00000             3.49149          -421.89515          -418.40366                 955
     47800               8.637             0.00000             3.42402          -421.90277          -418.47874                 957
     47900               7.917             0.00000             3.13866          -421.82128          -418.68262                 959
     48000               8.079             0.00000             3.20282          -421.54647          -418.34365                 961
     48100               8.825             0.00000             3.49875          -422.02014          -418.52138                 963
     48200               7.848             0.00000             3.11132          -421.96969          -418.85836                 965
     48300               8.221             0.00000             3.25925          -421.99205          -418.73279                 967
     48400               7.679             0.00000             3.04424          -421.80076          -418.75652                 969
     48500               8.120             0.00000             3.21903          -421.91738          -418.69835                 971
     48600               7.188             0.00000             2.84978          -421.66938          -418.81960                 973
     48700               7.681             0.00000             3.04496          -421.13686          -418.09190                 975
     48800               7.309             0.00000             2.89750          -421.34701          -418.44950                 977
     48900               7.942             0.00000             3.14854          -421.44817          -418.29963                 979
     49000               8.494             0.00000             3.36740          -422.14943          -418.78204                 981
     49100               8.870             0.00000             3.51651          -422.08487          -418.56836                 983
     49200               8.186             0.00000             3.24540          -422.07426          -418.82887                 985
     49300               8.635             0.00000             3.42334          -422.32130          -418.89795                 987
     49400               7.598             0.00000             3.01235          -421.80640          -418.79405                 989
     49500               7.971             0.00000             3.16011          -421.71254          -418.55243                 991
     49600               9.174             0.00000             3.63692          -422.09726          -418.46034                 993
     49700               7.297             0.00000             2.89288          -421.35525          -418.46238                 995
     49800               7.363             0.00000             2.91893          -421.46525          -418.54631                 997
     49900               7.794             0.00000             3.08992          -421.48298          -418.39306                 999
