        It                   T                   P               E_kin               E_pot               E_tot             Snapsh.
      1048              62.000             0.00000            24.57976          -403.23536          -378.65560                   -
      1049              62.250             0.00000            24.67887          -403.12127          -378.44240                   -
      1050              62.500             0.00000            24.77798          -402.98668          -378.20869                 211
      1051              62.750             0.00000            24.87709          -402.77298          -377.89589                   -
      1052              63.000             0.00000            24.97621          -402.55876          -377.58256                   -
      1053              63.250             0.00000            25.07532          -402.42598          -377.35067                   -
      1054              63.500             0.00000            25.17443          -402.31814          -377.14371                   -
      1055              63.750             0.00000            25.27354          -402.08535          -376.81180                 212
      1056              64.000             0.00000            25.37265          -401.68261          -376.30996                   -
      1057              64.250             0.00000            25.47177          -401.27798          -375.80621                   -
      1058              64.500             0.00000            25.57088          -401.11250          -375.54162                   -
      1059              64.750             0.00000            25.66999          -401.24123          -375.57124                   -
      1060              65.000             0.00000            25.76910          -401.46159          -375.69249                 213
      1061              65.250             0.00000            25.86821          -401.53868          -375.67046                   -
      1062              65.500             0.00000            25.96733          -401.46078          -375.49345                   -
      1063              65.750             0.00000            26.06644          -401.42164          -375.35520                   -
      1064              66.000             0.00000            26.16555          -401.55704          -375.39149                   -
      1065              66.250             0.00000            26.26466          -401.75502          -375.49036                 214
      1066              66.500             0.00000            26.36377          -401.78258          -375.41880                   -
      1067              66.750             0.00000            26.46289          -401.57377          -375.11089                   -
      1068              67.000             0.00000            26.56200          -401.31924          -374.75724                   -
      1069              67.250             0.00000            26.66111          -401.24351          -374.58240                   -
      1070              67.500             0.00000            26.76022          -401.32848          -374.56826                 215
      1071              67.750             0.00000            26.85933          -401.32877          -374.46943                   -
      1072              68.000             0.00000            26.95844          -401.07535          -374.11691                   -
      1073              68.250             0.00000            27.05756          -400.69733          -373.63977                   -
      1074              68.500             0.00000            27.15667          -400.49831          -373.34164                   -
      1075              68.750             0.00000            27.25578          -400.62445          -373.36867                 216
      1076              69.000             0.00000            27.35489          -400.90806          -373.55317                   -
      1077              69.250             0.00000            27.45400          -401.07409          -373.62008                   -
      1078              69.500             0.00000            27.55312          -401.04219          -373.48908                   -
      1079              69.750             0.00000            27.65223          -400.96277          -373.31054                   -
      1080              70.000             0.00000            27.75134          -400.97625          -373.22491                 217
      1081              70.250             0.00000            27.85045          -401.00630          -373.15585                   -
      1082              70.500             0.00000            27.94956          -400.84652          -372.89696                   -
      1083              70.750             0.00000            28.04868          -400.43238          -372.38370                   -
      1084              71.000             0.00000            28.14779          -399.96672          -371.81893                   -
      1085              71.250             0.00000            28.24690          -399.75053          -371.50363                 218
      1086              71.500             0.00000            28.34601          -399.90012          -371.55411                   -
      1087              71.750             0.00000            28.44512          -400.26238          -371.81726                   -
      1088              72.000             0.00000            28.54424          -400.61047          -372.06623                   -
      1089              72.250             0.00000            28.64335          -400.86806          -372.22471                   -
      1090              72.500             0.00000            28.74246          -401.11476          -372.37230                 219
      1091              72.750             0.00000            28.84157          -401.41271          -372.57114                   -
      1092              73.000             0.00000            28.94068          -401.68378          -372.74310                   -
      1093              73.250             0.00000            29.03980          -401.77999          -372.74020                   -
      1094              73.500             0.00000            29.13891          -401.65318          -372.51427                   -
      1095              73.750             0.00000            29.23802          -401.42600          -372.18798                 220
      1096              74.000             0.00000            29.33713          -401.28999          -371.95286                   -
      1097              74.250             0.00000            29.43624          -401.33692          -371.90068                   -
      1098              74.500             0.00000            29.53535          -401.49255          -371.95719                   -
      1099              74.750             0.00000            29.63447          -401.61273          -371.97826                   -
      1100              75.000             0.00000            29.73358          -401.63123          -371.89765                 221
      1101              75.250             0.00000            29.83269          -401.60545          -371.77276                   -
      1102              75.500             0.00000            29.93180          -401.62148          -371.68968                   -
      1103              75.750             0.00000            30.03091          -401.66269          -371.63177                   -
      1104              76.000             0.00000            30.13003          -401.58921          -371.45918                   -
      1105              76.250             0.00000            30.22914          -401.26646          -371.03732                 222
      1106              76.500             0.00000            30.32825          -400.71811          -370.38986                   -
      1107              76.750             0.00000            30.42736          -400.14148          -369.71412                   -
      1108              77.000             0.00000            30.52647          -399.75182          -369.22535                   -
      1109              77.250             0.00000            30.62559          -399.60194          -368.97636                   -
      1110              77.500             0.00000            30.72470          -399.57768          -368.85298                 223
      1111              77.750             0.00000            30.82381          -399.58177          -368.75796                   -
      1112              78.000             0.00000            30.92292          -399.67776          -368.75484                   -
      1113              78.250             0.00000            31.02203          -399.99711          -368.97508                   -
      1114              78.500             0.00000            31.12115          -400.50292          -369.38178                   -
      1115              78.750             0.00000            31.22026          -400.91353          -369.69327                 224
      1116              79.000             0.00000            31.31937          -400.92711          -369.60774                   -
      1117              79.250             0.00000            31.41848          -400.51511          -369.09663                   -
      1118              79.500             0.00000            31.51759          -399.95810          -368.44051                   -
      1119              79.750             0.00000            31.61671          -399.57588          -367.95917                   -
      1120              80.000             0.00000            31.71582          -399.43463          -367.71881                 225
      1121              80.250             0.00000            31.81493          -399.36765          -367.55272                   -
      1122              80.500             0.00000            31.91404          -399.27927          -367.36523                   -
      1123              80.750             0.00000            32.01315          -399.33142          -367.31826                   -
      1124              81.000             0.00000            32.11227          -399.75347          -367.64121                   -
      1125              81.250             0.00000            32.21138          -400.48980          -368.27843                 226
      1126              81.500             0.00000            32.31049          -401.14223          -368.83174                   -
      1127              81.750             0.00000            32.40960          -401.32581          -368.91621                   -
      1128              82.000             0.00000            32.50871          -401.03552          -368.52680                   -
      1129              82.250             0.00000            32.60782          -400.62530          -368.01747                   -
      1130              82.500             0.00000            32.70694          -400.43722          -367.73029                 227
      1131              82.750             0.00000            32.80605          -400.48007          -367.67402                   -
      1132              83.000             0.00000            32.90516          -400.51109          -367.60593                   -
      1133              83.250             0.00000            33.00427          -400.39388          -367.38960                   -
      1134              83.500             0.00000            33.10338          -400.27263          -367.16925                   -
      1135              83.750             0.00000            33.20250          -400.36149          -367.15899                 228
      1136              84.000             0.00000            33.30161          -400.62085          -367.31924                   -
      1137              84.250             0.00000            33.40072          -400.73427          -367.33355                   -
      1138              84.500             0.00000            33.49983          -400.43387          -366.93403                   -
      1139              84.750             0.00000            33.59894          -399.79625          -366.19730                   -
      1140              85.000             0.00000            33.69806          -399.18707          -365.48901                 229
      1141              85.250             0.00000            33.79717          -398.91900          -365.12183                   -
      1142              85.500             0.00000            33.89628          -398.97737          -365.08109                   -
      1143              85.750             0.00000            33.99539          -399.10000          -365.10461                   -
      1144              86.000             0.00000            34.09450          -399.09215          -364.99765                   -
      1145              86.250             0.00000            34.19362          -399.00312          -364.80951                 230
      1146              86.500             0.00000            34.29273          -398.99801          -364.70529                   -
      1147              86.750             0.00000            34.39184          -399.10555          -364.71371                   -
      1148              87.000             0.00000            34.49095          -399.13820          -364.64725                   -
      1149              87.250             0.00000            34.59006          -398.87482          -364.28476                   -
      1150              87.500             0.00000            34.68918          -398.29969          -363.61051                 231
      1151              87.750             0.00000            34.78829          -397.64212          -362.85383                   -
      1152              88.000             0.00000            34.88740          -397.16825          -362.28085                   -
      1153              88.250             0.00000            34.98651          -396.91859          -361.93208                   -
      1154              88.500             0.00000            35.08562          -396.66301          -361.57739                   -
      1155              88.750             0.00000            35.18473          -396.13931          -360.95458                 232
      1156              89.000             0.00000            35.28385          -395.33292          -360.04908                   -
      1157              89.250             0.00000            35.38296          -394.50880          -359.12584                   -
      1158              89.500             0.00000            35.48207          -393.95507          -358.47300                   -
      1159              89.750             0.00000            35.58118          -393.69569          -358.11451                   -
      1160              90.000             0.00000            35.68029          -393.50209          -357.82179                 233
      1161              90.250             0.00000            35.77941          -393.21254          -357.43314                   -
      1162              90.500             0.00000            35.87852          -392.97972          -357.10120                   -
      1163              90.750             0.00000            35.97763          -393.12471          -357.14708                   -
      1164              91.000             0.00000            36.07674          -393.72486          -357.64811                   -
      1165              91.250             0.00000            36.17585          -394.42221          -358.24636                 234
      1166              91.500             0.00000            36.27497          -394.73609          -358.46113                   -
      1167              91.750             0.00000            36.37408          -394.54084          -358.16676                   -
      1168              92.000             0.00000            36.47319          -394.16675          -357.69356                   -
      1169              92.250             0.00000            36.57230          -394.01503          -357.44273                   -
      1170              92.500             0.00000            36.67141          -394.10576          -357.43435                 235
      1171              92.750             0.00000            36.77053          -394.09246          -357.32193                   -
      1172              93.000             0.00000            36.86964          -393.73514          -356.86550                   -
      1173              93.250             0.00000            36.96875          -393.23921          -356.27046                   -
      1174              93.500             0.00000            37.06786          -393.04159          -355.97372                   -
      1175              93.750             0.00000            37.16697          -393.28018          -356.11321                 236
      1176              94.000             0.00000            37.26609          -393.58756          -356.32147                   -
      1177              94.250             0.00000            37.36520          -393.49453          -356.12934                   -
      1178              94.500             0.00000            37.46431          -392.95685          -355.49254                   -
      1179              94.750             0.00000            37.56342          -392.39421          -354.83079                   -
      1180              95.000             0.00000            37.66253          -392.22269          -354.56015                 237
      1181              95.250             0.00000            37.76165          -392.41046          -354.64882                   -
      1182              95.500             0.00000            37.86076          -392.56952          -354.70876                   -
      1183              95.750             0.00000            37.95987          -392.44128          -354.48141                   -
      1184              96.000             0.00000            38.05898          -392.16284          -354.10386                   -
      1185              96.250             0.00000            38.15809          -392.03486          -353.87677                 238
      1186              96.500             0.00000            38.25720          -392.11137          -353.85417                   -
      1187              96.750             0.00000            38.35632          -392.11468          -353.75836                   -
      1188              97.000             0.00000            38.45543          -391.77035          -353.31493                   -
      1189              97.250             0.00000            38.55454          -391.14806          -352.59352                   -
      1190              97.500             0.00000            38.65365          -390.63134          -351.97769                 239
      1191              97.750             0.00000            38.75276          -390.57260          -351.81984                   -
      1192              98.000             0.00000            38.85188          -390.99605          -352.14417                   -
      1193              98.250             0.00000            38.95099          -391.63339          -352.68240                   -
      1194              98.500             0.00000            39.05010          -392.19744          -353.14734                   -
      1195              98.750             0.00000            39.14921          -392.57343          -353.42422                 240
      1196              99.000             0.00000            39.24832          -392.77892          -353.53060                   -
      1197              99.250             0.00000            39.34744          -392.80748          -353.46005                   -
      1198              99.500             0.00000            39.44655          -392.54742          -353.10087                   -
      1199              99.750             0.00000            39.54566          -391.86166          -352.31600                   -
      1200             100.000             0.00000            39.64477          -390.76096          -351.11618                 241
      1201             100.250             0.00000            39.74388          -389.51571          -349.77182                   -
      1202             100.500             0.00000            39.84300          -388.57392          -348.73093                   -
      1203             100.750             0.00000            39.94211          -388.28445          -348.34235                   -
      1204             101.000             0.00000            40.04122          -388.63155          -348.59033                   -
      1205             101.250             0.00000            40.14033          -389.26449          -349.12415                 242
      1206             101.500             0.00000            40.23944          -389.82797          -349.58853                   -
      1207             101.750             0.00000            40.33856          -390.24195          -349.90340                   -
      1208             102.000             0.00000            40.43767          -390.63360          -350.19593                   -
      1209             102.250             0.00000            40.53678          -391.02721          -350.49043                   -
      1210             102.500             0.00000            40.63589          -391.19207          -350.55618                 243
      1211             102.750             0.00000            40.73500          -390.87802          -350.14302                   -
      1212             103.000             0.00000            40.83411          -390.17541          -349.34130                   -
      1213             103.250             0.00000            40.93323          -389.53999          -348.60676                   -
      1214             103.500             0.00000            41.03234          -389.37576          -348.34342                   -
      1215             103.750             0.00000            41.13145          -389.59990          -348.46845                 244
      1216             104.000             0.00000            41.23056          -389.72871          -348.49815                   -
      1217             104.250             0.00000            41.32967          -389.41752          -348.08785                   -
      1218             104.500             0.00000            41.42879          -388.81190          -347.38311                   -
      1219             104.750             0.00000            41.52790          -388.32550          -346.79760                   -
      1220             105.000             0.00000            41.62701          -388.13596          -346.50895                 245
      1221             105.250             0.00000            41.72612          -388.01663          -346.29051                   -
      1222             105.500             0.00000            41.82523          -387.71297          -345.88774                   -
      1223             105.750             0.00000            41.92435          -387.35819          -345.43384                   -
      1224             106.000             0.00000            42.02346          -387.37597          -345.35252                   -
      1225             106.250             0.00000            42.12257          -387.96627          -345.84370                 246
      1226             106.500             0.00000            42.22168          -388.80411          -346.58243                   -
      1227             106.750             0.00000            42.32079          -389.34655          -347.02576                   -
      1228             107.000             0.00000            42.41991          -389.36380          -346.94389                   -
      1229             107.250             0.00000            42.51902          -389.07613          -346.55712                   -
      1230             107.500             0.00000            42.61813          -388.81900          -346.20087                 247
      1231             107.750             0.00000            42.71724          -388.67791          -345.96067                   -
      1232             108.000             0.00000            42.81635          -388.50536          -345.68901                   -
      1233             108.250             0.00000            42.91547          -388.22624          -345.31077                   -
      1234             108.500             0.00000            43.01458          -387.98941          -344.97484                   -
      1235             108.750             0.00000            43.11369          -387.97440          -344.86071                 248
      1236             109.000             0.00000            43.21280          -388.12424          -344.91144                   -
      1237             109.250             0.00000            43.31191          -388.15828          -344.84637                   -
      1238             109.500             0.00000            43.41102          -387.84446          -344.43344                   -
      1239             109.750             0.00000            43.51014          -387.19903          -343.68889                   -
      1240             110.000             0.00000            43.60925          -386.42692          -342.81767                 249
      1241             110.250             0.00000            43.70836          -385.73955          -342.03119                   -
      1242             110.500             0.00000            43.80747          -385.26870          -341.46122                   -
      1243             110.750             0.00000            43.90658          -385.10297          -341.19639                   -
      1244             111.000             0.00000            44.00570          -385.30415          -341.29845                   -
      1245             111.250             0.00000            44.10481          -385.84360          -341.73879                 250
      1246             111.500             0.00000            44.20392          -386.57245          -342.36853                   -
      1247             111.750             0.00000            44.30303          -387.30939          -343.00636                   -
      1248             112.000             0.00000            44.40214          -387.94720          -343.54506                   -
      1249             112.250             0.00000            44.50126          -388.44620          -343.94494                   -
      1250             112.500             0.00000            44.60037          -388.75540          -344.15503                 251
      1251             112.750             0.00000            44.69948          -388.80953          -344.11005                   -
      1252             113.000             0.00000            44.79859          -388.62526          -343.82667                   -
      1253             113.250             0.00000            44.89770          -388.34635          -343.44864                   -
      1254             113.500             0.00000            44.99682          -388.13228          -343.13546                   -
      1255             113.750             0.00000            45.09593          -388.00481          -342.90888                 252
      1256             114.000             0.00000            45.19504          -387.85466          -342.65962                   -
      1257             114.250             0.00000            45.29415          -387.60963          -342.31548                   -
      1258             114.500             0.00000            45.39326          -387.33988          -341.94662                   -
      1259             114.750             0.00000            45.49238          -387.16036          -341.66799                   -
      1260             115.000             0.00000            45.59149          -387.07573          -341.48424                 253
      1261             115.250             0.00000            45.69060          -387.00012          -341.30952                   -
      1262             115.500             0.00000            45.78971          -386.93059          -341.14088                   -
      1263             115.750             0.00000            45.88882          -387.01041          -341.12159                   -
      1264             116.000             0.00000            45.98794          -387.35526          -341.36733                   -
      1265             116.250             0.00000            46.08705          -387.85952          -341.77247                 254
      1266             116.500             0.00000            46.18616          -388.26457          -342.07841                   -
      1267             116.750             0.00000            46.28527          -388.42332          -342.13805                   -
      1268             117.000             0.00000            46.38438          -388.41621          -342.03183                   -
      1269             117.250             0.00000            46.48349          -388.37252          -341.88903                   -
      1270             117.500             0.00000            46.58261          -388.25061          -341.66800                 255
      1271             117.750             0.00000            46.68172          -387.89778          -341.21606                   -
      1272             118.000             0.00000            46.78083          -387.32611          -340.54528                   -
      1273             118.250             0.00000            46.87994          -386.81607          -339.93613                   -
      1274             118.500             0.00000            46.97905          -386.65766          -339.67860                   -
      1275             118.750             0.00000            47.07817          -386.81838          -339.74022                 256
      1276             119.000             0.00000            47.17728          -386.97169          -339.79441                   -
      1277             119.250             0.00000            47.27639          -386.86773          -339.59134                   -
      1278             119.500             0.00000            47.37550          -386.57066          -339.19516                   -
      1279             119.750             0.00000            47.47461          -386.27836          -338.80375                   -
      1280             120.000             0.00000            47.57373          -385.99338          -338.41966                 257
      1281             120.250             0.00000            47.67284          -385.51157          -337.83873                   -
      1282             120.500             0.00000            47.77195          -384.77008          -336.99813                   -
      1283             120.750             0.00000            47.87106          -384.09166          -336.22060                   -
      1284             121.000             0.00000            47.97017          -383.96594          -335.99576                   -
      1285             121.250             0.00000            48.06929          -384.57933          -336.51005                 258
      1286             121.500             0.00000            48.16840          -385.65148          -337.48309                   -
      1287             121.750             0.00000            48.26751          -386.76857          -338.50106                   -
      1288             122.000             0.00000            48.36662          -387.75782          -339.39120                   -
      1289             122.250             0.00000            48.46573          -388.65660          -340.19087                   -
      1290             122.500             0.00000            48.56485          -389.41392          -340.84908                 259
      1291             122.750             0.00000            48.66396          -389.78248          -341.11852                   -
      1292             123.000             0.00000            48.76307          -389.55949          -340.79642                   -
      1293             123.250             0.00000            48.86218          -388.85789          -339.99571                   -
      1294             123.500             0.00000            48.96129          -388.06640          -339.10511                   -
      1295             123.750             0.00000            49.06040          -387.54586          -338.48546                 260
      1296             124.000             0.00000            49.15952          -387.39785          -338.23833                   -
      1297             124.250             0.00000            49.25863          -387.51461          -338.25598                   -
      1298             124.500             0.00000            49.35774          -387.75869          -338.40095                   -
      1299             124.750             0.00000            49.45685          -388.02311          -338.56626                   -
      1300             125.000             0.00000            49.55596          -388.18012          -338.62416                 261
      1301             125.250             0.00000            49.65508          -388.09552          -338.44045                   -
      1302             125.500             0.00000            49.75419          -387.73544          -337.98126                   -
      1303             125.750             0.00000            49.85330          -387.20859          -337.35528                   -
      1304             126.000             0.00000            49.95241          -386.66983          -336.71742                   -
      1305             126.250             0.00000            50.05152          -386.22200          -336.17048                 262
      1306             126.500             0.00000            50.15064          -385.95295          -335.80231                   -
      1307             126.750             0.00000            50.24975          -386.00864          -335.75890                   -
      1308             127.000             0.00000            50.34886          -386.49819          -336.14933                   -
      1309             127.250             0.00000            50.44797          -387.27750          -336.82953                   -
      1310             127.500             0.00000            50.54708          -387.93081          -337.38372                 263
      1311             127.750             0.00000            50.64620          -388.08722          -337.44103                   -
      1312             128.000             0.00000            50.74531          -387.75281          -337.00751                   -
      1313             128.250             0.00000            50.84442          -387.26361          -336.41919                   -
      1314             128.500             0.00000            50.94353          -386.89431          -335.95078                   -
      1315             128.750             0.00000            51.04264          -386.58423          -335.54159                 264
      1316             129.000             0.00000            51.14176          -386.13134          -334.98958                   -
      1317             129.250             0.00000            51.24087          -385.59615          -334.35529                   -
      1318             129.500             0.00000            51.33998          -385.34725          -334.00727                   -
      1319             129.750             0.00000            51.43909          -385.62520          -334.18611                   -
      1320             130.000             0.00000            51.53820          -386.16068          -334.62248                 265
      1321             130.250             0.00000            51.63732          -386.39633          -334.75902                   -
      1322             130.500             0.00000            51.73643          -386.09036          -334.35393                   -
      1323             130.750             0.00000            51.83554          -385.57049          -333.73495                   -
      1324             131.000             0.00000            51.93465          -385.34255          -333.40790                   -
      1325             131.250             0.00000            52.03376          -385.51394          -333.48018                 266
      1326             131.500             0.00000            52.13287          -385.72168          -333.58881                   -
      1327             131.750             0.00000            52.23199          -385.63113          -333.39915                   -
      1328             132.000             0.00000            52.33110          -385.33798          -333.00689                   -
      1329             132.250             0.00000            52.43021          -385.18125          -332.75104                   -
      1330             132.500             0.00000            52.52932          -385.24418          -332.71486                 267
      1331             132.750             0.00000            52.62843          -385.20296          -332.57452                   -
      1332             133.000             0.00000            52.72755          -384.72446          -331.99691                   -
      1333             133.250             0.00000            52.82666          -383.89501          -331.06836                   -
      1334             133.500             0.00000            52.92577          -383.15468          -330.22891                   -
      1335             133.750             0.00000            53.02488          -382.83744          -329.81256                 268
      1336             134.000             0.00000            53.12399          -382.86702          -329.74302                   -
      1337             134.250             0.00000            53.22311          -382.93876          -329.71565                   -
      1338             134.500             0.00000            53.32222          -382.89636          -329.57414                   -
      1339             134.750             0.00000            53.42133          -382.82858          -329.40725                   -
      1340             135.000             0.00000            53.52044          -382.85239          -329.33195                 269
      1341             135.250             0.00000            53.61955          -382.93575          -329.31620                   -
      1342             135.500             0.00000            53.71867          -382.98506          -329.26640                   -
      1343             135.750             0.00000            53.81778          -383.03185          -329.21407                   -
      1344             136.000             0.00000            53.91689          -383.24827          -329.33138                   -
      1345             136.250             0.00000            54.01600          -383.78746          -329.77146                 270
      1346             136.500             0.00000            54.11511          -384.66177          -330.54666                   -
      1347             136.750             0.00000            54.21423          -385.76800          -331.55377                   -
      1348             137.000             0.00000            54.31334          -386.95062          -332.63729                   -
      1349             137.250             0.00000            54.41245          -388.00197          -333.58952                   -
      1350             137.500             0.00000            54.51156          -388.67538          -334.16382                 271
      1351             137.750             0.00000            54.61067          -388.80276          -334.19209                   -
      1352             138.000             0.00000            54.70978          -388.42006          -333.71028                   -
      1353             138.250             0.00000            54.80890          -387.72599          -332.91709                   -
      1354             138.500             0.00000            54.90801          -386.89184          -331.98383                   -
      1355             138.750             0.00000            55.00712          -385.95886          -330.95174                 272
      1356             139.000             0.00000            55.10623          -384.96971          -329.86348                   -
      1357             139.250             0.00000            55.20534          -384.14363          -328.93828                   -
      1358             139.500             0.00000            55.30446          -383.78826          -328.48380                   -
      1359             139.750             0.00000            55.40357          -383.97272          -328.56915                   -
      1360             140.000             0.00000            55.50268          -384.37182          -328.86914                 273
      1361             140.250             0.00000            55.60179          -384.55282          -328.95103                   -
      1362             140.500             0.00000            55.70090          -384.40429          -328.70339                   -
      1363             140.750             0.00000            55.80002          -384.19940          -328.39939                   -
      1364             141.000             0.00000            55.89913          -384.22890          -328.32977                   -
      1365             141.250             0.00000            55.99824          -384.45829          -328.46005                 274
      1366             141.500             0.00000            56.09735          -384.63880          -328.54145                   -
      1367             141.750             0.00000            56.19646          -384.71165          -328.51519                   -
      1368             142.000             0.00000            56.29558          -384.95328          -328.65771                   -
      1369             142.250             0.00000            56.39469          -385.64743          -329.25274                   -
      1370             142.500             0.00000            56.49380          -386.68283          -330.18903                 275
      1371             142.750             0.00000            56.59291          -387.59623          -331.00332                   -
      1372             143.000             0.00000            56.69202          -388.01765          -331.32562                   -
      1373             143.250             0.00000            56.79114          -387.97441          -331.18327                   -
      1374             143.500             0.00000            56.89025          -387.73913          -330.84888                   -
      1375             143.750             0.00000            56.98936          -387.46896          -330.47960                 276
      1376             144.000             0.00000            57.08847          -387.08245          -329.99398                   -
      1377             144.250             0.00000            57.18758          -386.47905          -329.29146                   -
      1378             144.500             0.00000            57.28670          -385.77049          -328.48380                   -
      1379             144.750             0.00000            57.38581          -385.22164          -327.83583                   -
      1380             145.000             0.00000            57.48492          -384.99747          -327.51255                 277
      1381             145.250             0.00000            57.58403          -385.03938          -327.45535                   -
      1382             145.500             0.00000            57.68314          -385.18673          -327.50359                   -
      1383             145.750             0.00000            57.78225          -385.33737          -327.55512                   -
      1384             146.000             0.00000            57.88137          -385.45653          -327.57516                   -
      1385             146.250             0.00000            57.98048          -385.50985          -327.52937                 278
      1386             146.500             0.00000            58.07959          -385.47984          -327.40025                   -
      1387             146.750             0.00000            58.17870          -385.43248          -327.25378                   -
      1388             147.000             0.00000            58.27781          -385.47214          -327.19432                   -
      1389             147.250             0.00000            58.37693          -385.58494          -327.20801                   -
      1390             147.500             0.00000            58.47604          -385.58864          -327.11261                 279
      1391             147.750             0.00000            58.57515          -385.31442          -326.73927                   -
