        It                   T                   P               E_kin               E_pot               E_tot             Snapsh.
       231              51.269             0.00000            20.01964          -402.64101          -382.62137                   -
       232              51.541             0.00000            20.12616          -403.07196          -382.94579                   -
       233              50.590             0.00000            19.75487          -402.99243          -383.23757                   -
       234              49.060             0.00000            19.15735          -402.67045          -383.51310                   -
       235              47.807             0.00000            18.66815          -402.46395          -383.79580                  48
       236              46.942             0.00000            18.33038          -402.40865          -384.07828                   -
       237              46.011             0.00000            17.96667          -402.29686          -384.33019                   -
       238              44.963             0.00000            17.55760          -402.09888          -384.54128                   -
       239              44.465             0.00000            17.36307          -402.10244          -384.73937                   -
       240              45.037             0.00000            17.58633          -402.54316          -384.95683                  49
       241              46.183             0.00000            18.03397          -403.22388          -385.18991                   -
       242              46.765             0.00000            18.26121          -403.66738          -385.40617                   -
       243              46.219             0.00000            18.04785          -403.63768          -385.58983                   -
       244              45.074             0.00000            17.60072          -403.36416          -385.76344                   -
       245              44.146             0.00000            17.23848          -403.19559          -385.95711                  50
       246              43.528             0.00000            16.99721          -403.16530          -386.16809                   -
       247              42.703             0.00000            16.67508          -403.04105          -386.36597                   -
       248              41.531             0.00000            16.21720          -402.75284          -386.53564                   -
       249              40.663             0.00000            15.87818          -402.57670          -386.69852                   -
       250              40.766             0.00000            15.91844          -402.80137          -386.88293                  51
       251              41.595             0.00000            16.24215          -403.32627          -387.08412                   -
       252              42.193             0.00000            16.47593          -403.74383          -387.26790                   -
       253              41.999             0.00000            16.40008          -403.81212          -387.41204                   -
       254              41.436             0.00000            16.18031          -403.71001          -387.52971                   -
       255              41.292             0.00000            16.12394          -403.76943          -387.64549                  52
       256              41.762             0.00000            16.30729          -404.06670          -387.75941                   -
       257              42.391             0.00000            16.55309          -404.40092          -387.84782                   -
       258              42.858             0.00000            16.73537          -404.63313          -387.89776                   -
       259              43.434             0.00000            16.96030          -404.88659          -387.92628                   -
       260              44.507             0.00000            17.37937          -405.33905          -387.95968                  53
       261              45.869             0.00000            17.91107          -405.91341          -388.00234                   -
       262              46.767             0.00000            18.26185          -406.29859          -388.03674                   -
       263              46.664             0.00000            18.22149          -406.27275          -388.05126                   -
       264              45.726             0.00000            17.85528          -405.91150          -388.05623                   -
       265              44.520             0.00000            17.38428          -405.45327          -388.06898                  54
       266              43.429             0.00000            16.95847          -405.05083          -388.09236                   -
       267              42.540             0.00000            16.61120          -404.72795          -388.11675                   -
       268              41.940             0.00000            16.37697          -404.51619          -388.13922                   -
       269              41.829             0.00000            16.33378          -404.50330          -388.16952                   -
       270              42.243             0.00000            16.49527          -404.71037          -388.21510                  55
       271              42.864             0.00000            16.73776          -405.00704          -388.26928                   -
       272              43.278             0.00000            16.89953          -405.22041          -388.32087                   -
       273              43.330             0.00000            16.91963          -405.28929          -388.36965                   -
